0,1,2,3,4,5,6,7,8,9
155,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1057, ""top"": 578, ""right"": 1268, ""bottom"": 1070}, ""score"": 0.9991081357002258}, {""class_id"": 0, ""bounding_box"": {""left"": 1571, ""top"": 702, ""right"": 1916, ""bottom"": 1072}, ""score"": 0.9978308081626892}, {""class_id"": 0, ""bounding_box"": {""left"": 541, ""top"": 532, ""right"": 767, ""bottom"": 914}, ""score"": 0.9977791905403137}, {""class_id"": 0, ""bounding_box"": {""left"": 573, ""top"": 341, ""right"": 678, ""bottom"": 515}, ""score"": 0.997428834438324}, {""class_id"": 0, ""bounding_box"": {""left"": 720, ""top"": 329, ""right"": 806, ""bottom"": 594}, ""score"": 0.9962892532348633}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 336, ""right"": 1015, ""bottom"": 552}, ""score"": 0.9930664300918579}, {""class_id"": 0, ""bounding_box"": {""left"": 1691, ""top"": 429, ""right"": 1917, ""bottom"": 773}, ""score"": 0.9629175066947937}]}}"
156,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1064, ""top"": 583, ""right"": 1271, ""bottom"": 1071}, ""score"": 0.9989379048347473}, {""class_id"": 0, ""bounding_box"": {""left"": 719, ""top"": 330, ""right"": 807, ""bottom"": 596}, ""score"": 0.9987415671348572}, {""class_id"": 0, ""bounding_box"": {""left"": 1548, ""top"": 705, ""right"": 1918, ""bottom"": 1073}, ""score"": 0.9985285997390747}, {""class_id"": 0, ""bounding_box"": {""left"": 569, ""top"": 342, ""right"": 677, ""bottom"": 516}, ""score"": 0.9962705373764038}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 335, ""right"": 1017, ""bottom"": 550}, ""score"": 0.9900789260864258}, {""class_id"": 0, ""bounding_box"": {""left"": 549, ""top"": 523, ""right"": 769, ""bottom"": 926}, ""score"": 0.9878602623939514}, {""class_id"": 0, ""bounding_box"": {""left"": 1688, ""top"": 422, ""right"": 1918, ""bottom"": 772}, ""score"": 0.9532056450843811}]}}"
157,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1064, ""top"": 583, ""right"": 1271, ""bottom"": 1071}, ""score"": 0.9989309906959534}, {""class_id"": 0, ""bounding_box"": {""left"": 720, ""top"": 330, ""right"": 807, ""bottom"": 596}, ""score"": 0.9987261891365051}, {""class_id"": 0, ""bounding_box"": {""left"": 1548, ""top"": 705, ""right"": 1918, ""bottom"": 1073}, ""score"": 0.9985080361366272}, {""class_id"": 0, ""bounding_box"": {""left"": 569, ""top"": 342, ""right"": 677, ""bottom"": 516}, ""score"": 0.9964009523391724}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 335, ""right"": 1015, ""bottom"": 551}, ""score"": 0.9909101128578186}, {""class_id"": 0, ""bounding_box"": {""left"": 549, ""top"": 523, ""right"": 769, ""bottom"": 926}, ""score"": 0.9875784516334534}, {""class_id"": 0, ""bounding_box"": {""left"": 1688, ""top"": 423, ""right"": 1918, ""bottom"": 772}, ""score"": 0.9547459483146667}]}}"
158,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1064, ""top"": 583, ""right"": 1271, ""bottom"": 1071}, ""score"": 0.9989307522773743}, {""class_id"": 0, ""bounding_box"": {""left"": 720, ""top"": 330, ""right"": 807, ""bottom"": 596}, ""score"": 0.9987297654151917}, {""class_id"": 0, ""bounding_box"": {""left"": 1548, ""top"": 705, ""right"": 1918, ""bottom"": 1073}, ""score"": 0.9985259175300598}, {""class_id"": 0, ""bounding_box"": {""left"": 569, ""top"": 342, ""right"": 677, ""bottom"": 516}, ""score"": 0.9964989423751831}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 336, ""right"": 1017, ""bottom"": 550}, ""score"": 0.9907597303390503}, {""class_id"": 0, ""bounding_box"": {""left"": 549, ""top"": 523, ""right"": 769, ""bottom"": 926}, ""score"": 0.9876601099967957}, {""class_id"": 0, ""bounding_box"": {""left"": 1688, ""top"": 422, ""right"": 1918, ""bottom"": 772}, ""score"": 0.9529348015785217}]}}"
159,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1064, ""top"": 583, ""right"": 1271, ""bottom"": 1071}, ""score"": 0.998928964138031}, {""class_id"": 0, ""bounding_box"": {""left"": 720, ""top"": 330, ""right"": 807, ""bottom"": 596}, ""score"": 0.9986955523490906}, {""class_id"": 0, ""bounding_box"": {""left"": 1548, ""top"": 705, ""right"": 1918, ""bottom"": 1073}, ""score"": 0.99850994348526}, {""class_id"": 0, ""bounding_box"": {""left"": 569, ""top"": 342, ""right"": 677, ""bottom"": 516}, ""score"": 0.996448278427124}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 336, ""right"": 1017, ""bottom"": 550}, ""score"": 0.991134762763977}, {""class_id"": 0, ""bounding_box"": {""left"": 549, ""top"": 523, ""right"": 769, ""bottom"": 926}, ""score"": 0.9876857995986938}, {""class_id"": 0, ""bounding_box"": {""left"": 1689, ""top"": 423, ""right"": 1918, ""bottom"": 772}, ""score"": 0.9548130035400391}]}}"
160,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1064, ""top"": 587, ""right"": 1271, ""bottom"": 1064}, ""score"": 0.999276340007782}, {""class_id"": 0, ""bounding_box"": {""left"": 1568, ""top"": 697, ""right"": 1920, ""bottom"": 1074}, ""score"": 0.9986482262611389}, {""class_id"": 0, ""bounding_box"": {""left"": 565, ""top"": 344, ""right"": 677, ""bottom"": 518}, ""score"": 0.9975855350494385}, {""class_id"": 0, ""bounding_box"": {""left"": 718, ""top"": 331, ""right"": 804, ""bottom"": 597}, ""score"": 0.9958563446998596}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 338, ""right"": 1018, ""bottom"": 547}, ""score"": 0.994346559047699}, {""class_id"": 0, ""bounding_box"": {""left"": 530, ""top"": 517, ""right"": 758, ""bottom"": 933}, ""score"": 0.9875490665435791}, {""class_id"": 0, ""bounding_box"": {""left"": 1692, ""top"": 407, ""right"": 1917, ""bottom"": 773}, ""score"": 0.9809977412223816}]}}"
161,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1064, ""top"": 587, ""right"": 1271, ""bottom"": 1064}, ""score"": 0.999281108379364}, {""class_id"": 0, ""bounding_box"": {""left"": 1568, ""top"": 697, ""right"": 1920, ""bottom"": 1074}, ""score"": 0.9986739158630371}, {""class_id"": 0, ""bounding_box"": {""left"": 565, ""top"": 344, ""right"": 677, ""bottom"": 517}, ""score"": 0.99757319688797}, {""class_id"": 0, ""bounding_box"": {""left"": 718, ""top"": 331, ""right"": 804, ""bottom"": 597}, ""score"": 0.9958568215370178}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 338, ""right"": 1018, ""bottom"": 547}, ""score"": 0.9943310022354126}, {""class_id"": 0, ""bounding_box"": {""left"": 532, ""top"": 518, ""right"": 758, ""bottom"": 933}, ""score"": 0.9876571893692017}, {""class_id"": 0, ""bounding_box"": {""left"": 1692, ""top"": 407, ""right"": 1917, ""bottom"": 773}, ""score"": 0.9806729555130005}]}}"
162,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1064, ""top"": 587, ""right"": 1271, ""bottom"": 1064}, ""score"": 0.9992830157279968}, {""class_id"": 0, ""bounding_box"": {""left"": 1568, ""top"": 697, ""right"": 1920, ""bottom"": 1074}, ""score"": 0.9986969828605652}, {""class_id"": 0, ""bounding_box"": {""left"": 565, ""top"": 344, ""right"": 677, ""bottom"": 517}, ""score"": 0.9975497126579285}, {""class_id"": 0, ""bounding_box"": {""left"": 718, ""top"": 331, ""right"": 804, ""bottom"": 597}, ""score"": 0.9959043860435486}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 338, ""right"": 1018, ""bottom"": 547}, ""score"": 0.9946430921554565}, {""class_id"": 0, ""bounding_box"": {""left"": 530, ""top"": 516, ""right"": 758, ""bottom"": 933}, ""score"": 0.9874845147132874}, {""class_id"": 0, ""bounding_box"": {""left"": 1692, ""top"": 407, ""right"": 1917, ""bottom"": 773}, ""score"": 0.9802854061126709}]}}"
163,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1064, ""top"": 587, ""right"": 1271, ""bottom"": 1063}, ""score"": 0.9992883801460266}, {""class_id"": 0, ""bounding_box"": {""left"": 1568, ""top"": 697, ""right"": 1920, ""bottom"": 1074}, ""score"": 0.9986653327941895}, {""class_id"": 0, ""bounding_box"": {""left"": 565, ""top"": 344, ""right"": 677, ""bottom"": 517}, ""score"": 0.9975512623786926}, {""class_id"": 0, ""bounding_box"": {""left"": 718, ""top"": 331, ""right"": 804, ""bottom"": 597}, ""score"": 0.9960916638374329}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 338, ""right"": 1018, ""bottom"": 547}, ""score"": 0.9944191575050354}, {""class_id"": 0, ""bounding_box"": {""left"": 532, ""top"": 519, ""right"": 761, ""bottom"": 928}, ""score"": 0.9920186400413513}, {""class_id"": 0, ""bounding_box"": {""left"": 1692, ""top"": 407, ""right"": 1917, ""bottom"": 773}, ""score"": 0.9807620644569397}]}}"
164,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1064, ""top"": 587, ""right"": 1266, ""bottom"": 1071}, ""score"": 0.9993707537651062}, {""class_id"": 0, ""bounding_box"": {""left"": 717, ""top"": 330, ""right"": 803, ""bottom"": 601}, ""score"": 0.9981542229652405}, {""class_id"": 0, ""bounding_box"": {""left"": 557, ""top"": 518, ""right"": 729, ""bottom"": 902}, ""score"": 0.9968403577804565}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 339, ""right"": 1020, ""bottom"": 551}, ""score"": 0.9959021210670471}, {""class_id"": 0, ""bounding_box"": {""left"": 1602, ""top"": 689, ""right"": 1918, ""bottom"": 1068}, ""score"": 0.9940329194068909}, {""class_id"": 0, ""bounding_box"": {""left"": 563, ""top"": 344, ""right"": 677, ""bottom"": 518}, ""score"": 0.9936816692352295}, {""class_id"": 0, ""bounding_box"": {""left"": 1691, ""top"": 408, ""right"": 1918, ""bottom"": 775}, ""score"": 0.958896279335022}]}}"
165,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1064, ""top"": 587, ""right"": 1266, ""bottom"": 1071}, ""score"": 0.9993687272071838}, {""class_id"": 0, ""bounding_box"": {""left"": 717, ""top"": 330, ""right"": 803, ""bottom"": 601}, ""score"": 0.9980688691139221}, {""class_id"": 0, ""bounding_box"": {""left"": 557, ""top"": 518, ""right"": 729, ""bottom"": 902}, ""score"": 0.9969082474708557}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 339, ""right"": 1020, ""bottom"": 551}, ""score"": 0.9961017370223999}, {""class_id"": 0, ""bounding_box"": {""left"": 1602, ""top"": 689, ""right"": 1918, ""bottom"": 1068}, ""score"": 0.9941830039024353}, {""class_id"": 0, ""bounding_box"": {""left"": 563, ""top"": 344, ""right"": 677, ""bottom"": 518}, ""score"": 0.9937683343887329}, {""class_id"": 0, ""bounding_box"": {""left"": 1691, ""top"": 410, ""right"": 1918, ""bottom"": 775}, ""score"": 0.9597837924957275}]}}"
166,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1064, ""top"": 587, ""right"": 1266, ""bottom"": 1071}, ""score"": 0.9993705153465271}, {""class_id"": 0, ""bounding_box"": {""left"": 717, ""top"": 330, ""right"": 803, ""bottom"": 601}, ""score"": 0.9980350136756897}, {""class_id"": 0, ""bounding_box"": {""left"": 557, ""top"": 518, ""right"": 729, ""bottom"": 902}, ""score"": 0.9969174861907959}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 339, ""right"": 1020, ""bottom"": 551}, ""score"": 0.9963561296463013}, {""class_id"": 0, ""bounding_box"": {""left"": 1602, ""top"": 689, ""right"": 1918, ""bottom"": 1068}, ""score"": 0.9941728711128235}, {""class_id"": 0, ""bounding_box"": {""left"": 563, ""top"": 344, ""right"": 677, ""bottom"": 518}, ""score"": 0.9938703775405884}, {""class_id"": 0, ""bounding_box"": {""left"": 1691, ""top"": 410, ""right"": 1918, ""bottom"": 775}, ""score"": 0.9596024751663208}]}}"
167,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1068, ""top"": 587, ""right"": 1264, ""bottom"": 1061}, ""score"": 0.9994441866874695}, {""class_id"": 0, ""bounding_box"": {""left"": 561, ""top"": 344, ""right"": 677, ""bottom"": 526}, ""score"": 0.9950001239776611}, {""class_id"": 0, ""bounding_box"": {""left"": 716, ""top"": 330, ""right"": 801, ""bottom"": 598}, ""score"": 0.9946212768554688}, {""class_id"": 0, ""bounding_box"": {""left"": 964, ""top"": 341, ""right"": 1021, ""bottom"": 552}, ""score"": 0.9943700432777405}, {""class_id"": 0, ""bounding_box"": {""left"": 1598, ""top"": 688, ""right"": 1913, ""bottom"": 1075}, ""score"": 0.9907248616218567}, {""class_id"": 0, ""bounding_box"": {""left"": 563, ""top"": 515, ""right"": 694, ""bottom"": 886}, ""score"": 0.9894500374794006}, {""class_id"": 0, ""bounding_box"": {""left"": 1695, ""top"": 445, ""right"": 1918, ""bottom"": 762}, ""score"": 0.9657436609268188}]}}"
168,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1068, ""top"": 587, ""right"": 1264, ""bottom"": 1061}, ""score"": 0.9994482398033142}, {""class_id"": 0, ""bounding_box"": {""left"": 561, ""top"": 342, ""right"": 676, ""bottom"": 525}, ""score"": 0.994903564453125}, {""class_id"": 0, ""bounding_box"": {""left"": 716, ""top"": 330, ""right"": 801, ""bottom"": 598}, ""score"": 0.9945948719978333}, {""class_id"": 0, ""bounding_box"": {""left"": 964, ""top"": 340, ""right"": 1021, ""bottom"": 552}, ""score"": 0.9942992925643921}, {""class_id"": 0, ""bounding_box"": {""left"": 1599, ""top"": 687, ""right"": 1913, ""bottom"": 1075}, ""score"": 0.9908043146133423}, {""class_id"": 0, ""bounding_box"": {""left"": 563, ""top"": 515, ""right"": 694, ""bottom"": 886}, ""score"": 0.9890135526657104}, {""class_id"": 0, ""bounding_box"": {""left"": 1695, ""top"": 446, ""right"": 1918, ""bottom"": 762}, ""score"": 0.9659567475318909}]}}"
169,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1068, ""top"": 587, ""right"": 1264, ""bottom"": 1061}, ""score"": 0.9994420409202576}, {""class_id"": 0, ""bounding_box"": {""left"": 561, ""top"": 344, ""right"": 677, ""bottom"": 529}, ""score"": 0.9948712587356567}, {""class_id"": 0, ""bounding_box"": {""left"": 717, ""top"": 330, ""right"": 801, ""bottom"": 597}, ""score"": 0.99435955286026}, {""class_id"": 0, ""bounding_box"": {""left"": 964, ""top"": 341, ""right"": 1022, ""bottom"": 552}, ""score"": 0.9938477873802185}, {""class_id"": 0, ""bounding_box"": {""left"": 564, ""top"": 516, ""right"": 695, ""bottom"": 885}, ""score"": 0.9897542595863342}, {""class_id"": 0, ""bounding_box"": {""left"": 1599, ""top"": 687, ""right"": 1913, ""bottom"": 1075}, ""score"": 0.9896921515464783}, {""class_id"": 0, ""bounding_box"": {""left"": 1695, ""top"": 448, ""right"": 1918, ""bottom"": 762}, ""score"": 0.9690949320793152}]}}"
170,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1068, ""top"": 587, ""right"": 1264, ""bottom"": 1061}, ""score"": 0.9994402527809143}, {""class_id"": 0, ""bounding_box"": {""left"": 561, ""top"": 344, ""right"": 677, ""bottom"": 528}, ""score"": 0.9946451187133789}, {""class_id"": 0, ""bounding_box"": {""left"": 717, ""top"": 330, ""right"": 801, ""bottom"": 598}, ""score"": 0.9945229291915894}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 341, ""right"": 1022, ""bottom"": 552}, ""score"": 0.9942136406898499}, {""class_id"": 0, ""bounding_box"": {""left"": 564, ""top"": 516, ""right"": 695, ""bottom"": 885}, ""score"": 0.9897599816322327}, {""class_id"": 0, ""bounding_box"": {""left"": 1599, ""top"": 687, ""right"": 1913, ""bottom"": 1075}, ""score"": 0.9896588921546936}, {""class_id"": 0, ""bounding_box"": {""left"": 1695, ""top"": 448, ""right"": 1918, ""bottom"": 762}, ""score"": 0.9713373184204102}]}}"
171,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1077, ""top"": 593, ""right"": 1262, ""bottom"": 1055}, ""score"": 0.9993477463722229}, {""class_id"": 0, ""bounding_box"": {""left"": 562, ""top"": 343, ""right"": 677, ""bottom"": 528}, ""score"": 0.9964616894721985}, {""class_id"": 0, ""bounding_box"": {""left"": 717, ""top"": 329, ""right"": 804, ""bottom"": 599}, ""score"": 0.9939275979995728}, {""class_id"": 0, ""bounding_box"": {""left"": 1570, ""top"": 694, ""right"": 1888, ""bottom"": 1073}, ""score"": 0.9899416565895081}, {""class_id"": 0, ""bounding_box"": {""left"": 563, ""top"": 520, ""right"": 700, ""bottom"": 918}, ""score"": 0.9898091554641724}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 341, ""right"": 1023, ""bottom"": 552}, ""score"": 0.9873126149177551}, {""class_id"": 0, ""bounding_box"": {""left"": 1697, ""top"": 423, ""right"": 1920, ""bottom"": 763}, ""score"": 0.9800584316253662}, {""class_id"": 0, ""bounding_box"": {""left"": 1265, ""top"": 281, ""right"": 1301, ""bottom"": 469}, ""score"": 0.5334906578063965}, {""class_id"": 0, ""bounding_box"": {""left"": 1703, ""top"": 390, ""right"": 1771, ""bottom"": 515}, ""score"": 0.5027997493743896}]}}"
172,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1077, ""top"": 593, ""right"": 1262, ""bottom"": 1055}, ""score"": 0.9993553757667542}, {""class_id"": 0, ""bounding_box"": {""left"": 561, ""top"": 342, ""right"": 677, ""bottom"": 526}, ""score"": 0.9965659976005554}, {""class_id"": 0, ""bounding_box"": {""left"": 719, ""top"": 331, ""right"": 802, ""bottom"": 599}, ""score"": 0.9939179420471191}, {""class_id"": 0, ""bounding_box"": {""left"": 1570, ""top"": 694, ""right"": 1889, ""bottom"": 1073}, ""score"": 0.990016520023346}, {""class_id"": 0, ""bounding_box"": {""left"": 563, ""top"": 520, ""right"": 699, ""bottom"": 918}, ""score"": 0.9898712038993835}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 341, ""right"": 1023, ""bottom"": 552}, ""score"": 0.9872035384178162}, {""class_id"": 0, ""bounding_box"": {""left"": 1697, ""top"": 423, ""right"": 1920, ""bottom"": 763}, ""score"": 0.9806170463562012}, {""class_id"": 0, ""bounding_box"": {""left"": 1265, ""top"": 281, ""right"": 1301, ""bottom"": 469}, ""score"": 0.5338940024375916}]}}"
173,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1077, ""top"": 593, ""right"": 1262, ""bottom"": 1055}, ""score"": 0.99935382604599}, {""class_id"": 0, ""bounding_box"": {""left"": 562, ""top"": 343, ""right"": 677, ""bottom"": 527}, ""score"": 0.9965633749961853}, {""class_id"": 0, ""bounding_box"": {""left"": 719, ""top"": 331, ""right"": 802, ""bottom"": 599}, ""score"": 0.9940949082374573}, {""class_id"": 0, ""bounding_box"": {""left"": 1570, ""top"": 694, ""right"": 1889, ""bottom"": 1073}, ""score"": 0.9900736808776855}, {""class_id"": 0, ""bounding_box"": {""left"": 563, ""top"": 520, ""right"": 697, ""bottom"": 918}, ""score"": 0.9898899793624878}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 341, ""right"": 1023, ""bottom"": 552}, ""score"": 0.9875298738479614}, {""class_id"": 0, ""bounding_box"": {""left"": 1697, ""top"": 423, ""right"": 1920, ""bottom"": 763}, ""score"": 0.9809166789054871}, {""class_id"": 0, ""bounding_box"": {""left"": 1265, ""top"": 281, ""right"": 1301, ""bottom"": 469}, ""score"": 0.5120322704315186}, {""class_id"": 0, ""bounding_box"": {""left"": 1702, ""top"": 390, ""right"": 1771, ""bottom"": 515}, ""score"": 0.505784809589386}]}}"
174,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1077, ""top"": 593, ""right"": 1262, ""bottom"": 1055}, ""score"": 0.9993574023246765}, {""class_id"": 0, ""bounding_box"": {""left"": 563, ""top"": 521, ""right"": 687, ""bottom"": 913}, ""score"": 0.9973369240760803}, {""class_id"": 0, ""bounding_box"": {""left"": 562, ""top"": 343, ""right"": 677, ""bottom"": 527}, ""score"": 0.9965015649795532}, {""class_id"": 0, ""bounding_box"": {""left"": 719, ""top"": 331, ""right"": 802, ""bottom"": 599}, ""score"": 0.9942041039466858}, {""class_id"": 0, ""bounding_box"": {""left"": 1570, ""top"": 694, ""right"": 1889, ""bottom"": 1073}, ""score"": 0.9900658130645752}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 341, ""right"": 1023, ""bottom"": 552}, ""score"": 0.9875248670578003}, {""class_id"": 0, ""bounding_box"": {""left"": 1697, ""top"": 423, ""right"": 1920, ""bottom"": 763}, ""score"": 0.9813965559005737}, {""class_id"": 0, ""bounding_box"": {""left"": 1703, ""top"": 390, ""right"": 1771, ""bottom"": 515}, ""score"": 0.5135590434074402}, {""class_id"": 0, ""bounding_box"": {""left"": 1265, ""top"": 281, ""right"": 1301, ""bottom"": 469}, ""score"": 0.513012170791626}]}}"
175,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1082, ""top"": 593, ""right"": 1259, ""bottom"": 1051}, ""score"": 0.99925297498703}, {""class_id"": 0, ""bounding_box"": {""left"": 559, ""top"": 528, ""right"": 786, ""bottom"": 924}, ""score"": 0.9965919256210327}, {""class_id"": 0, ""bounding_box"": {""left"": 562, ""top"": 344, ""right"": 677, ""bottom"": 524}, ""score"": 0.9962999224662781}, {""class_id"": 0, ""bounding_box"": {""left"": 1516, ""top"": 695, ""right"": 1885, ""bottom"": 1072}, ""score"": 0.9961528182029724}, {""class_id"": 0, ""bounding_box"": {""left"": 753, ""top"": 318, ""right"": 807, ""bottom"": 580}, ""score"": 0.9957063794136047}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 340, ""right"": 1023, ""bottom"": 558}, ""score"": 0.9894692897796631}, {""class_id"": 0, ""bounding_box"": {""left"": 1701, ""top"": 421, ""right"": 1919, ""bottom"": 761}, ""score"": 0.939314603805542}, {""class_id"": 0, ""bounding_box"": {""left"": 1263, ""top"": 278, ""right"": 1304, ""bottom"": 469}, ""score"": 0.5955368280410767}]}}"
176,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1082, ""top"": 593, ""right"": 1259, ""bottom"": 1051}, ""score"": 0.9992644190788269}, {""class_id"": 0, ""bounding_box"": {""left"": 559, ""top"": 528, ""right"": 786, ""bottom"": 924}, ""score"": 0.9965840578079224}, {""class_id"": 0, ""bounding_box"": {""left"": 562, ""top"": 344, ""right"": 677, ""bottom"": 524}, ""score"": 0.996390163898468}, {""class_id"": 0, ""bounding_box"": {""left"": 1516, ""top"": 695, ""right"": 1885, ""bottom"": 1072}, ""score"": 0.9962040781974792}, {""class_id"": 0, ""bounding_box"": {""left"": 753, ""top"": 318, ""right"": 807, ""bottom"": 580}, ""score"": 0.9953908920288086}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 342, ""right"": 1024, ""bottom"": 558}, ""score"": 0.9903979301452637}, {""class_id"": 0, ""bounding_box"": {""left"": 1701, ""top"": 420, ""right"": 1919, ""bottom"": 761}, ""score"": 0.9387499690055847}, {""class_id"": 0, ""bounding_box"": {""left"": 1263, ""top"": 278, ""right"": 1304, ""bottom"": 468}, ""score"": 0.5879433155059814}]}}"
177,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1082, ""top"": 593, ""right"": 1259, ""bottom"": 1051}, ""score"": 0.999263346195221}, {""class_id"": 0, ""bounding_box"": {""left"": 559, ""top"": 528, ""right"": 785, ""bottom"": 924}, ""score"": 0.996637225151062}, {""class_id"": 0, ""bounding_box"": {""left"": 562, ""top"": 344, ""right"": 677, ""bottom"": 524}, ""score"": 0.9964722394943237}, {""class_id"": 0, ""bounding_box"": {""left"": 1516, ""top"": 695, ""right"": 1885, ""bottom"": 1072}, ""score"": 0.9961889386177063}, {""class_id"": 0, ""bounding_box"": {""left"": 753, ""top"": 318, ""right"": 807, ""bottom"": 580}, ""score"": 0.9957844614982605}, {""class_id"": 0, ""bounding_box"": {""left"": 963, ""top"": 342, ""right"": 1024, ""bottom"": 558}, ""score"": 0.9900598526000977}, {""class_id"": 0, ""bounding_box"": {""left"": 1701, ""top"": 419, ""right"": 1919, ""bottom"": 762}, ""score"": 0.9356168508529663}, {""class_id"": 0, ""bounding_box"": {""left"": 1263, ""top"": 278, ""right"": 1304, ""bottom"": 468}, ""score"": 0.5973345637321472}]}}"
178,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1084, ""top"": 599, ""right"": 1254, ""bottom"": 1051}, ""score"": 0.9991650581359863}, {""class_id"": 0, ""bounding_box"": {""left"": 1516, ""top"": 695, ""right"": 1870, ""bottom"": 1074}, ""score"": 0.9986914992332458}, {""class_id"": 0, ""bounding_box"": {""left"": 564, ""top"": 344, ""right"": 678, ""bottom"": 523}, ""score"": 0.9976170659065247}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 340, ""right"": 1021, ""bottom"": 557}, ""score"": 0.9954647421836853}, {""class_id"": 0, ""bounding_box"": {""left"": 747, ""top"": 318, ""right"": 802, ""bottom"": 581}, ""score"": 0.9910424947738647}, {""class_id"": 0, ""bounding_box"": {""left"": 558, ""top"": 522, ""right"": 779, ""bottom"": 932}, ""score"": 0.9856982827186584}, {""class_id"": 0, ""bounding_box"": {""left"": 1693, ""top"": 433, ""right"": 1919, ""bottom"": 761}, ""score"": 0.9351087212562561}]}}"
179,"{""perception"": {""object_detection_list"": [{""class_id"": 0, ""bounding_box"": {""left"": 1084, ""top"": 599, ""right"": 1254, ""bottom"": 1051}, ""score"": 0.9991616010665894}, {""class_id"": 0, ""bounding_box"": {""left"": 1516, ""top"": 696, ""right"": 1870, ""bottom"": 1074}, ""score"": 0.9987044334411621}, {""class_id"": 0, ""bounding_box"": {""left"": 564, ""top"": 344, ""right"": 678, ""bottom"": 523}, ""score"": 0.9976301193237305}, {""class_id"": 0, ""bounding_box"": {""left"": 962, ""top"": 340, ""right"": 1021, ""bottom"": 557}, ""score"": 0.9954829216003418}, {""class_id"": 0, ""bounding_box"": {""left"": 747, ""top"": 318, ""right"": 802, ""bottom"": 581}, ""score"": 0.991087019443512}, {""class_id"": 0, ""bounding_box"": {""left"": 558, ""top"": 521, ""right"": 779, ""bottom"": 932}, ""score"": 0.9855998754501343}, {""class_id"": 0, ""bounding_box"": {""left"": 1693, ""top"": 433, ""right"": 1919, ""bottom"": 761}, ""score"": 0.9335224032402039}]}}"
